air_carrier_id_pk,airport_code,name,city
5491,TRN,Torino,Turin
5492,TRO,Taree Airport,Taree
5493,TRR,China Bay,Trincomalee
5494,TRS,Trieste Airport,Trieste
5495,TRU,Capitan Carlos Martinez de Pinillos,Trujillo
5496,TRV,Thiruvananthapuram International,Trivandrum
5497,TRW,Bonriki International,Tarawa
5498,TRZ,Tiruchirappalli International,Trichinopoly
5499,TSA,Taipei Songshan,Taipei
5500,TSB,Tsumeb Airport,Tsumeb
5501,TSE,Nursultan Nazarbayev International,Astana
5502,TSF,Treviso,Venice
5503,TSG,Tanacross Airport,Tanacross
5504,TSH,Tshikapa Airport,Tshikapa
5505,TSJ,Tsushima Airport,Tsushima
5506,TSM,Taos Regional,Taos
5507,TSN,Binhai,Tianjin
5508,TSP,Tehachapi Municipal,Tehachapi
5509,TSR,Traian Vuia,Timisoara
5510,TSS,East 34th Street Heliport,New York
5511,TSV,Townsville Airport,Townsville
5512,TTB,Tortoli Arbatax,Tortoli
5513,TTC,Argolla,Taltal
5514,TTD,Portland Troutdale,Troutdale
5515,TTG,Tartagal Airport,Tartagal
5516,TTH,Thumrait Airport,Thumrait
5517,TTJ,Tottori Airport,Tottori
5518,TTL,Turtle Island Airport,Turtle Island
5519,TTN,Trenton Mercer,Trenton
5520,TTS,Tsaratanana Airport,Tsaratanana
5521,TTT,Fongnian,Taitung
5522,TTU,Tetouan/Sania Ramel,Tetuan
5523,TUA,Tulcan Airport,Tulcan
5524,TUB,Tubuai Is Fr. Polynesia,Tubuai Island
5525,TUC,Tucuman Airport,Tucuman
5526,TUD,Tambacounda Airport,Tambacounda
5527,TUF,Tours Val de Loire,Tours
5528,TUG,Tuguegarao Airport,Tuguegarao
5529,TUH,Arnold AFB,Tullahoma
5530,TUI,Turaif Airport,Turaif
5531,TUK,Turbat International,Turbat
5532,TUL,Tulsa International,Tulsa
5533,TUM,Tumut Airport,Tumut
5534,TUN,Carthage,Tunis
5535,TUO,Taupo Airport,Taupo
5536,TUP,Tupelo Regional,Tupelo
5537,TUR,Tucurui Airport,Tucurui
5538,TUS,Tucson International,Tucson
5539,TUT,Tauta Airport,Tauta
5540,TUU,Prince Sultan Bin Abdulaziz,Tabuk
5541,TVA,Morafenobe Airport,Morafenobe
5542,TVC,Cherry Capital,Traverse City
5543,TVF,Thief River Falls Regional,Thief River Falls
5544,TVI,Thomasville Regional,Thomasville
5545,TVL,Lake Tahoe Airport,Lake Tahoe
5546,TVU,Matei,Taveuni
5547,TWA,Twin Hills Airport,Twin Hills
5548,TWB,Toowoomba Airport,Toowoomba
5549,TWD,Jefferson County International,Port Townsend
5550,TWE,Taylor Airport,Taylor
5551,TWF,Joslin Field - Magic Valley Regional,Twin Falls
5552,TWH,Two Harbors Airport,Two Harbors
5553,TWU,Tawau Airport,Tawau
5554,TX1,Mesquite Metro,Mesquite
5555,TX2,Denver City Airport,Denver City
5556,TX3,Port Isabel - Cameron County,Port Isabel
5557,TX4,Bruce Field,Ballinger
5558,TX5,Cleburne Regional,Cleburne
5559,TX6,Horseshoe Bay Resort,Horseshoe Bay
5560,TX7,Post Garza County Municipal,Post
5561,TX8,Slaton Municipal,Slaton
5562,TX9,Winters Municipal,Winters
5563,TXG,Taichung Airport,Taichung
5564,TXK,Texarkana Regional-Webb Field,Texarkana
5565,TXL,Tegel,Berlin
5566,TXN,Tunxi Airport,Tunxi
5567,TXU,Tabou Airport,Tabou
5568,TYB,Tibooburra Airport,Tibooburra
5569,TYE,Tyonek Airport,Tyonek
5570,TYL,Capitan FAP Victor Montes International,Talara
5571,TYM,Staniel Cay,Exuma
5572,TYN,Wusu,Taiyuan
5573,TYO,Tokyo Metropolitan Area,Tokyo
5574,TYR,Tyler Pounds Regional,Tyler
5575,TYS,McGhee Tyson,Knoxville
5576,TYZ,Taylor Airport,Taylor
5577,TZA,Belize Municipal,Belize City
5578,TZF,Maya Beach Airport,Maya Beach
5579,TZL,Tuzla Airport,Tuzla
5580,TZN,Congo Town Airport,Congo Town
5581,TZX,Trabzon Airport,Trabzon
5582,U36,Aberdeen Municipal,Aberdeen
5583,UAB,Incirlik AB,Adana
5584,UAH,Ua Huka Airport,Ua Huka
5585,UAK,Narsarsuaq Airport,Narsarsuaq
5586,UAM,Andersen AFB,Guam
5587,UAQ,San Juan Airport,San Juan
5588,UAS,Samburu Airport,Samburu
5589,UAX,Uaxactun Airport,Uaxactun
5590,UBA,Mario de Almeida Franco,Uberaba
5591,UBF,Chatham Municipal,Chatham
5592,UBJ,Yamaguchi Ube,Ube
5593,UBP,Ubon Ratchathani Airport,Ubon Ratchathani
5594,UBS,Columbus-Lowndes County,Columbus
5595,UCA,Oneida County,Utica/Rome
5596,UCY,Everett-Stewart Regional,Union City
5597,UDD,Bermuda Dunes Airport,Bermuda Dunes
5598,UDG,Darlington County,Darlington
5599,UDI,Uberlandia Airport,Uberlandia
5600,UDJ,Uzhhorod International,Zakarpattia
5601,UDR,Udaipur Airport,Udaipur
5602,UEL,Quelimane Airport,Quelimane
5603,UEO,Kumejima Airport,Kumejima
5604,UES,Waukesha County,Waukesha
5605,UET,Samungli International,Quetta
5606,UFA,Ufa Airport,Ufa
5607,UGA,Ugashik Airport,Ugashik
5608,UGB,Ugashik Bay,Pilot Point
5609,UGC,Urgench Airport,Urgench
5610,UGI,Uganik Airport,Uganik
5611,UGN,Waukegan National,Waukegan
5612,UGS,Ugashik Airport,Ugashik
5613,UHE,Uherske Hradiste Airport,Uherske Hradiste
5614,UHF,Upper Heyford Airport,Upper Heyford
5615,UIB,El Carano,Quibdo
5616,UIH,Phu Cat,Qui Nhon
5617,UII,Utila Island Hond.,Utila Island
5618,UIN,Quincy Regional-Baldwin Field,Quincy
5619,UIO,Old Mariscal Sucre International,Quito
5620,UIP,Quimper Pluguffan,Quimper
5621,UK1,Cranfield Airport,Cranfield
5622,UKB,Kobe,Kobe Honshu Island
5623,UKI,Ukiah Municipal,Ukiah
5624,ULA,San Julian Airport,San Julian
5625,ULC,Los Cerrillos,Santiago
5626,ULI,Ulithi Airport,Ulithi
5627,ULM,New Ulm Municipal,New Ulm
5628,ULN,Chinggis Khaan International,Ulan Bator
5629,ULQ,Heriberto Gil Martinez,Tulua
5630,ULS,Ulysses Airport,Ulysses
5631,ULY,Ulyanovsk Vostochny,Ulyanovsk
5632,UMB,North Shore,Umnak
5633,UMD,Uummannaq Airport,Uummannaq
5634,UME,Umea Airport,Umea
5635,UMM,Summit Airport,Summit
5636,UMR,Woomera Airport,Woomera
5637,UMT,Umiat Airport,Umiat
5638,UMU,Umuarama Airport,Umuarama
5639,UND,Kunduz,Konduz
5640,UNG,Kiunga Airport,Kiunga
5641,UNI,Union Island Airport,Union Island
5642,UNK,Unalakleet Airport,Unalakleet
5643,UNS,Umnak Airport,Umnak
5644,UNT,Unst Airport,Unst
5645,UOS,Franklin County,Sewanee
5646,UOX,University-Oxford,Oxford
5647,UPG,Hasanuddin,Ujung Pandang
5648,UPN,Uruapan Airport,Uruapan
5649,UPP,Upolu,Upolo Point
5650,UQE,The Queens,Queens
5651,URA,Uralsk Airport,Uralsk
5652,URB,Urubupunga Airport,Urubupunga
5653,URC,Diwopu,Urumqi
5654,URG,Rubem Berta,Uruguaiana
5655,URO,Rouen Vallee de Seine,Boos
5656,URT,Surat Thani Airport,Surat Thani
5657,URY,Guriat,Gurayat
5658,USA,CONCORD REGIONAL,CONCORD
5659,USH,Islas Malvinas,Ushuaia
5660,USI,Usi Belli Coal Mine,Usibelli
5661,USM,Samui,Koh Samui
5662,USN,Ulsan Airport,Ulsan
5663,UST,Northeast Florida Regional,St. Augustine
5664,UT1,Heber City Municipal - Russ McDonald Field,Heber
5665,UTB,Muttaburra Airport,Muttaburra
5666,UTH,Udon Thani Airport,Udon Thani
5667,UTK,Utirik Island,Utirik
5668,UTM,Tunica Municipal,Tunica
5669,UTN,Upington International,Upington
5670,UTO,Indian Mountain LRRS,Utopia
5671,UTP,U-Tapao Pattaya International,Utapao
5672,UTT,Mthatha Airport,Mthatha
5673,UTW,Queenstown Airport,Queenstown
5674,UUD,Mukhino,Ulan-Ude
5675,UUK,North Kuparuk,Kuparuk
5676,UUS,Khomutovo,Yuzhno-Sakhalinsk
5677,UUU,Manumu Airport,Manumu
5678,UVA,Garner Field,Uvalde
5679,UVE,Ouvea Ouloup,Ouvea
5680,UVF,Hewanorra International,St. Lucia
5681,UVL,New Valley,Kharja
5682,UXA,Lik Camp Airport,Lik Camp
5683,UXB,Fassberg Airport,Fassberg
5684,UXC,Hawley Municipal,Hawley
5685,UXD,Chowchilla Airport,Chowchilla
5686,UXE,Faulkton Municipal,Faulkton
5687,UXF,Stanford Field,St. Anthony
5688,UXG,Dutch John Airport,Dutch John
5689,UXH,Gostomel,Kiev
5690,UXI,Calder Bay Airport,Calder Bay
5691,UXJ,Central Kentucky Regional,Richmond
5692,UXK,Petaluma Municipal,Petaluma
5693,UXL,Chariot Airport,Chariot
5694,UXM,47-Mile Mine Airport,47-Mile Mine
5695,UXN,Big Sandy Regional,Prestonsburg
5696,UXO,Fitchburg Municipal,Fitchburg
5697,UXP,Stennis International,Bay St. Louis
5698,UXQ,Gilze-Rijen Airport,Gilze-Rijen
5699,UXR,Monument Valley Airport,Monument Valley
5700,UXS,Cimarron Municipal,Cimarron
5701,UXT,Lorain Cnty Regional,Lorain/Elyria
5702,UXU,Cheboygan County,Cheboygan
5703,UXV,Enterprise Municipal,Enterprise
5704,UXW,Putnam County,Cookeville
5705,UXX,Hot Springs Airport,Hot Springs
5706,UXY,Circle Town County,Circle
5707,UXZ,Garrison Municipal,Garrison
5708,UY1,Angel S Adami,Melilla
5709,UYL,Nyala Airport,Nyala
5710,UZU,Curuzu Cuatia Airport,Curuzu Cuatia
5711,VA1,Emporia Greensville Regional,Emporia
5712,VA2,Chesapeake Regional,Chesapeake
5713,VA3,Mountain Empire,Marion/Wytheville
5714,VA4,Leesburg Executive,Leesburg
5715,VA5,Hanover County Municipal,Richmond
5716,VA6,Smith Mountain Lake,Moneta
5717,VA7,Bridgewater Air Park,Bridgewater
5718,VA8,Richmond Executive Chesterfield County,Richmond
5719,VAA,Vaasa Airport,Vaasa
5720,VAD,Moody AFB,Valdosta
5721,VAF,Valence Chabeuil,Valence
5722,VAI,Vanimo Airport,Vanimo
5723,VAK,Chevak Airport,Chevak
5724,VAN,Van Airport,Van
5725,VAO,Suavanao Airport,Suavanao
5726,VAR,Varna Airport,Varna
5727,VAS,Sivas Airport,Sivas
5728,VAV,Vava'u International,Vava'u
5729,VBG,Vandenberg AFB,Lompoc
5730,VBS,Brescia Montichiari,Brescia
5731,VBY,Visby Airport,Visby
5732,VCA,Can Tho International,Can Tho
5733,VCB,View Cove Airport,View Cove
5734,VCE,Marco Polo International,Venice
5735,VCP,Viracopos International,Sao Paulo
5736,VCR,Carora Airport,Carora
5737,VCT,Victoria Regional,Victoria
5738,VCV,Southern California Logistics,Victorville
5739,VDA,Ovda Airport,Ovda
5740,VDC,Vitoria Da Conquista Airport,Vitoria Da Conquista
5741,VDE,Hierro,Valverde
5742,VDI,Vidalia Regional,Vidalia
5743,VDM,Viedma Airport,Viedma
5744,VDP,Valle de la Pascua Airport,Valle de la Pascua
5745,VDR,Villa Dolores Airport,Villa Dolores
5746,VDS,Vadso Airport,Vadso
5747,VDZ,Valdez Pioneer Field,Valdez
5748,VEE,Venetie Airport,Venetie
5749,VEL,Vernal Regional,Vernal
5750,VEO,Roy Otten Memorial Airfield,Versailles
5751,VER,General Heriberto Jara International,Veracruz
5752,VEY,Vestmannaeyjar Airport,Vestmannaeyjar
5753,VFA,Victoria Falls International,Victoria Falls
5754,VGA,Vijayawada Airport,Vijayawada
5755,VGC,Hamilton Municipal,Hamilton
5756,VGO,Vigo Airport,Vigo
5757,VGT,North Las Vegas,Las Vegas
5758,VHM,Vilhelmina Airport,Vilhelmina
5759,VHN,Culberson County,Van Horn
5760,VHY,Vichy Charmeil,Vichy
5761,VIC,Vicenza Airport,Vicenza
5762,VID,Vidin Airport,Vidin
5763,VIE,Vienna International,Vienna
5764,VIG,Juan Pablo Perez Alfonzo,El Vigia
5765,VIH,Rolla National,Vichy
5766,VII,Vinh,Vinh City
5767,VIJ,Virgin Gorda Airport,Virgin Gorda
5768,VIK,Kavik River Airport,Kavik River
5769,VIL,Dakhla International,Dakhla
5770,VIS,Visalia Municipal,Visalia
5771,VIT,Vitoria Airport,Vitoria
5772,VIX,Eurico de Aguiar Salles,Vitoria
5773,VKO,Vnukovo,Moscow
5774,VKS,Vicksburg Municipal,Vicksburg
5775,VLC,Valencia Airport,Valencia
5776,VLD,Valdosta Regional,Valdosta
5777,VLI,Port Vila Airport,Port Vila
5778,VLL,Valladolid Airport,Valladolid
5779,VLN,Arturo Michelena International,Valencia
5780,VLR,Vallenar Airport,Vallenar
5781,VLV,Dr. Antonio Nicolas Briceno,Valera
5782,VME,Mercedes,Villa Mercedes
5783,VNC,Venice Municipal,Venice
5784,VNO,Vilnius International,Vilnius
5785,VNS,Lal Bahadur Shastri Varanasi International,Varanasi
5786,VNY,Van Nuys Airport,Van Nuys
5787,VOG,Gumrak,Volgograd
5788,VOK,Volk Field,Camp Douglas
5789,VOL,Volos Airport,Volos
5790,VPC,Cartersville Airport,Cartersville
5791,VPE,Ondjiva Airport,Ondjiva
5792,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso
5793,VPZ,Porter County Regional,Valparaiso
5794,VQQ,Cecil,Jacksonville
5795,VQS,Antonio Rivera Rodriguez,Vieques
5796,VRA,Juan Gualberto Gomez International,Varadero
5797,VRB,Vero Beach Regional,Vero Beach
5798,VRC,Virac Airport,Virac
5799,VRK,Varkaus Airport,Varkaus
5800,VRN,Villafranca,Verona
5801,VSA,C. P. A. Carlos Rovirosa International,Villahermosa
5802,VSE,Viseu Airport,Viseu
5803,VSF,Hartness State,Springfield
5804,VST,Vasteras Airport,Vasteras
5805,VT1,Deerfield Valley Regional,West Dover
5806,VT2,Warren Sugarbush,Warren
5807,VTE,Wattay International,Vientiane
5808,VTN,Miller Field,Valentine
5809,VTZ,Vishakhapatnam,Visakhapatnam
5810,VUJ,Stanly County,Albemarle
5811,VUO,Pearson Field,Vancouver
5812,VUP,Alfonso Lopez Pumarejo,Valledupar
5813,VVC,Vanguardia,Villavicencio
5814,VVI,Viru Viru International,Santa Cruz
5815,VVK,Vastervik Airport,Vastervik
5816,VVO,Knevichi,Vladivostok
5817,VWA,Headland Municipal,Headland
5818,VWB,Myrtle Creek Municipal,Myrtle Creek
5819,VWC,Sumner County Regional,Gallatin
5820,VWD,Hanford Municipal,Hanford
5821,VWE,Lake Chelan,Chelan
5822,VWF,Custer County,Custer
5823,VWG,Tillamook,Garibaldi
5824,VWH,Odessa Schlemeyer Field,Midland/Odessa
5825,VWI,California City Municipal,California City
5826,VWJ,McNeil,Cameron
5827,VWK,Saratoga County,Saratoga Springs
5828,VWL,Nary National Shefland Field,Bemidji
5829,VWM,Weed Airport,Weed
5830,VWN,Avi Suquilla,Parker
5831,VWO,Arlington Municipal,Arlington
5832,VWP,Bernard Usfs,Bernard
5833,VWQ,Kingdon Airpark,Lodi
5834,VWR,Independence Airport,Independence
5835,VWS,Colonel James Jabara,Wichita
5836,VWT,Jimmy Carter Regional,Americus
5837,VWW,Deer Lodge-City-County,Deer Lodge
5838,VWX,South Texas Regional at Hondo,Hondo
5839,VWY,Landsberg-Lech,Landsberg Am Lech
5840,VWZ,Granite Creek Mine Airport,Granite Creek Mine
5841,VXE,Sao Pedro International,Sao Vicente
5842,VXO,Smaland,Vaxjo
5843,VYD,Vryheid Airport,Vryheid
5844,VYS,Illinois Valley Regional,Peru
5845,VZA,Marvel Creek Mine Airport,Marvel Creek Mine
5846,VZB,Mitrofania Airport,Mitrofania
5847,VZC,Mush Bay Airport,Mush Bay
5848,VZD,Campbell Lagoon Airport,Campbell Lagoon
5849,VZE,Frazer Lake Airport,Frazer Lake
5850,VZF,Afognak Straits Airport,Afognak Straits
5851,VZG,Moffet Bay Airport,Moffet Bay
5852,VZH,Mineola Wisener Field,Mineola
5853,VZI,Brundidge Municipal,Brundidge
5854,VZJ,Payette Municipal,Payette
5855,VZK,International Seafoods Airport,International Seafoods
5856,VZL,Los Alamitos AAF,Los Alamitos
5857,VZM,Jensens Strip Airport,Jensens Strip
5858,VZN,Wildman Creek Airport,Wildman Creek
5859,VZO,Stepovak Airport,Stepovak
5860,VZQ,Puale Bay Airport,Puale Bay
5861,VZR,Katmai Bay Airport,Katmai Bay
5862,VZS,Kashvik Bay Airport,Kashvik Bay
5863,VZT,Cinder Mountain Airport,Cinder Mountain
5864,VZU,Hagemeister Island Airport,Hagemeister Island
5865,VZV,Cape Peirce Airport,Cape Peirce
5866,VZW,Cape Greig Airport,Cape Greig
5867,VZX,Kasba Lake Airport,Kasba Lake
5868,VZY,Katmai Lodge Airport,Katmai Lodge
5869,VZZ,South St. Paul Municipal-Richard E. Fleming Field,South St. Paul
5870,WA1,Camp Orkila Seaplane Base,Camp Orkila Eastsound
5871,WA2,Mansfield Airport,Mansfield
5872,WA3,Shaw Islands Water Aerodrome,Shaw Island
5873,WA4,Isaacson,Medical Lake
5874,WA5,Methow Valley State,Winthrop
5875,WA6,Stehekin Seaplane Landing,Stehekin
5876,WA7,Chelan Seaplane Landing,Chelan
5877,WA8,Waldronaire,Eastsound
5878,WA9,Anderson Field,Brewster
5879,WAA,Wales Airport,Wales
5880,WAB,Wabag Airport,Wabag
5881,WAD,Andriamena Airport,Andriamena
5882,WAG,Whanganui,Wanganui
5883,WAL,Wallops Flight Facility,Chincoteague
5884,WAR,Warsaw Municipal,Warsaw
5885,WAS,Washington DC Metropolitan Area,Washington
5886,WAT,Waterford Airport,Waterford
5887,WAV,Wave Hill Old,Wave Hill
5888,WAW,Warsaw Chopin,Warsaw
5889,WAX,Warroad International Memorial,Warroad
5890,WBA,Wahai Airport,Wahai
5891,WBB,Stebbins Airport,Stebbins
5892,WBH,Commerce/Montebello Heliport,Commerce/Montebello
5893,WBM,Wapenamanda Airport,Wapenamanda
5894,WBN,Woburn Airport,Woburn
5895,WBQ,Beaver Airport,Beaver
5896,WBR,Roben-Hood,Big Rapids
5897,WBS,Bennettsville Airport,Bennettsville
5898,WBY,Downtown Airport,Downtown
5899,WCA,Gamboa,Castro
5900,WCL,Whalers Cove Lodge Airport,Whalers Cove Lodge
5901,WCR,Chandalar Lake,Chandalar
5902,WDB,Wide Bay Airport,Wide Bay
5903,WDG,Enid Woodring Regional,Enid
5904,WDH,Hosea Kutako International,Windhoek
5905,WDR,Barrow County,Winder
5906,WEH,Dashuipo Airport,Dashuipo
5907,WEI,Weipa Airport,Weipa
5908,WEL,Welkom Airport,Welkom
5909,WFB,Ketchikan Waterfront Seaplane Base,Ketchikan
5910,WFD,Manchester Woodford,Woodford
5911,WFK,Northern Aroostook Regional,Frenchville
5912,WGA,Wagga Wagga Airport,Wagga Wagga
5913,WGE,Walgett Airport,Walgett
5914,WGG,Bahia Tortugas Airport,Bahia Tortugas
5915,WGL,Isle Baltra Off-Line Point,Isle Baltra
5916,WGO,Winchester Regional,Winchester
5917,WGP,Mau Hau,Waingapu
5918,WHD,Hyder Seaplane Base,Hyder
5919,WHK,Whakatane Airport,Whakatane
5920,WHO,Franz Josef Airport,Franz Josef
5921,WHP,Whiteman,Los Angeles
5922,WHR,Vail/Avon,Eagle
5923,WHT,Wharton Regional,Wharton
5924,WI1,Black River Falls Area,Black River Falls
5925,WI2,Price County,Phillips
5926,WI3,Ephraim Gibralter,Ehpriam
5927,WI4,Middleton Municipal Morey Field,Middleton
5928,WI5,Monroe Municipal,Moroe
5929,WIB,Wilbur Airport,Wilbur
5930,WIC,Wick Airport,Wick
5931,WIL,Nairobi/Wilson,Nairobi
5932,WIN,Winton Airport,Winton
5933,WJA,Woja Airport,Woja
5934,WJF,General William J. Fox Airfield,Lancaster
5935,WJR,Wajir Airport,Wajir
5936,WKA,Wanaka Airport,Wanaka
5937,WKJ,Wakkanai Airport,Wakkanai
5938,WKK,Aleknagik New,Aleknagik
5939,WKL,Waikoloa Heliport,Waikoloa Village
5940,WKM,Wankie Town,Wankie
5941,WKN,Wakunai Airport,Wakunai
5942,WKR,Walker's,Walker's Cay
5943,WKV,Penns Landing Seaplane Base,Philadelphia
5944,WLB,Labouchere Bay Airport,Labouchere Bay
5945,WLD,Strother Field,Winfield
5946,WLG,Wellington International,Wellington
5947,WLH,Walaha Airport,Walaha
5948,WLK,Selawik Airport,Selawik
5949,WLM,Waltham Hospital Heliport,Waltham
5950,WLR,Loring Airport,Loring
5951,WLS,Wallis Hihifo,Wallis Island
5952,WLW,Willows Glenn County,Willows
5953,WMB,Warrnambool Airport,Warrnambool
5954,WMC,Winnemucca Municipal,Winnemucca
5955,WMH,Baxter County,Mountain Home
5956,WMI,Modlin,Nowy Dwor Mazowieckie
5957,WMK,Meyers Chuck Seaplane Base,Meyers Chuck
5958,WMO,White Mountain Airport,White Mountain
5959,WMR,Avaratra,Mananara
5960,WNA,Napakiak Airport,Napakiak
5961,WNC,Naukati Bay Seaplane Base,Tuxekan Island
5962,WNN,Wunnumin Lake Airport,Wunnumin Lake
5963,WNP,Naga Airport,Naga
5964,WNR,Windorah Airport,Windorah
5965,WNS,Nawabshah,Nawab Shah
5966,WNY,Wynyard,Burnie
5967,WNZ,Longwan,Wenzhou
5968,WOD,Wood River Airport,Wood River
5969,WOW,Willow Airport,Willow
5970,WPM,Wipim Airport,Wipim
5971,WPO,North Fork Valley,Paonia
5972,WPU,Guardiamarina Zanartu,Puerto Williams
5973,WQA,Ovid Airport,Ovid
5974,WQB,Mandan Municipal,Mandan
5975,WQC,Ravalli County,Hamilton
5976,WQD,Tulelake Municipal,Tulelake
5977,WQE,Dinsmore Airport,Dinsmore
5978,WQF,Rigby Airport,Rigby
5979,WQG,Hesperia Airport,Hesperia
5980,WQH,Butte Valley,Dorris
5981,WQI,Connell City,Connell
5982,WQJ,Peard Bay Airport,Peard Bay
5983,WQK,Townsend Airport,Townsend
5984,WQL,Bluff Airport,Bluff
5985,WQM,Chennault Industrial Airpark,Lake Charles
5986,WQN,Taylor County,Campbellsville
5987,WQO,Rosamond Skypark,Rosamond
5988,WQP,Oceano County,Oceano
5989,WQQ,Custer State Park,Fairburn
5990,WQR,Tibbetts,Naknek
5991,WQS,Poplar Municipal,Poplar
5992,WQT,Bridger Municipal,Bridger
5993,WQU,Portales Municipal,Portales
5994,WQW,David River Airport,David River
5995,WQX,Kiavak Airport,Kiavak
5996,WQY,Port Wakefield Airport,Port Wakefield
5997,WQZ,Chignik Lake Airport,Chignik Lake
5998,WRB,Robins AFB,Macon
5999,WRE,Whangarei Airport,Whangarei
6000,WRG,Wrangell Airport,Wrangell
6001,WRI,McGuire Field,Fort Dix
6002,WRL,Worland Municipal,Worland
6003,WRO,Strachowice,Wroclaw
6004,WSB,Steamboat Bay Airport,Steamboat Bay
6005,WSG,Washington County,Washington
6006,WSH,Brookhaven,Shirley
6007,WSI,Wasilla Airport,Wasilla
6008,WSJ,San Juan Airport,San Juan
6009,WSM,Wiseman Airport,Wiseman
6010,WSN,South Naknek 2,South Naknek
6011,WSP,Waspam Airport,Waspam
6012,WST,Westerly State,Westerly
6013,WSX,Westsound Airport,Westsound
6014,WSY,Whitsunday Airstrip,Shute Harbour/Whitsunday
6015,WSZ,Westport Airport,Westport
6016,WTC,World Trade Center Heliport,New York
6017,WTD,West End Airport,West End
6018,WTK,Noatak Airport,Noatak
6019,WTL,Tuntutuliak Airport,Tuntutuliak
6020,WTN,RAF Waddington,Waddington
6021,WTR,Whiteriver Airport,Whiteriver
6022,WTS,Tsiroanomandidy Airport,Tsiroanomandidy
6023,WTT,Whittier Airport,Whittier
6024,WUG,Wau Airport,Wau
6025,WUH,Tianhe,Wuhan
6026,WUJ,Duchesne Municipal,Duchesne
6027,WUQ,Avco,Ocean Shores
6028,WUU,Wau Airport,Wau
6029,WUX,Shuofang,Wuxi
6030,WV1,Mcs-Pad Heliport,Charleston
6031,WV2,Logan County,Logan
6032,WVA,Washington-Virginia,Falls Church
6033,WVB,Walvis Bay Airport,Walvis Bay
6034,WVI,Watsonville Municipal,Watsonville
6035,WVK,Manakara Airport,Manakara
6036,WVL,Waterville Robert Lafleur,Augusta/Waterville
6037,WWA,Wasilla Airport,Wasilla
6038,WWD,Cape May County,Cape May
6039,WWK,Wewak International,Wewak
6040,WWP,Whale Pass Airport,Whale Pass
6041,WWR,West Woodward,Woodward
6042,WWT,Newtok Airport,Newtok
6043,WY1,Ralph Wenz Field,Pinedale
6044,WYA,Whyalla Airport,Whyalla
6045,WYB,Yes Bay Lodge Seaplane Base,Yes Bay
6046,WYE,Yengema Airport,Yengema
6047,WYN,Wyndham Airport,Wyndham
6048,WYS,Yellowstone,West Yellowstone
6049,WZY,Nassau Seaplane Base,Nassau
6050,XAL,Alamos Airport,Alamos
6051,XAP,Chapeco Airport,Chapeco
6052,XBE,Bearskin Lake Airport,Bearskin Lake
6053,XBR,Brockville Regional Tackaberry,Brockville
6054,XCH,Christmas Island Airport,Christmas Island
6055,XCL,Cluff Lake Airport,Cluff Lake
6056,XCM,Chatham-Kent,Chatham Kent
6057,XCR,Chalons Vatry,Chalons-En-Champagne
6058,XES,Americana,Lake Geneva
6059,XIC,Qingshan,Xichang
6060,XIY,Xianyang,Xi'an
6061,XJD,Al Udeid Air Base,Doha
6062,XLS,Saint Louis,St. Louis
6063,XLW,Lemwerder Airport,Lemwerder
6064,XMD,Madison Municipal,Madison
6065,XMH,Manihi Airport,Manihi
6066,XMJ,Mont de Marsan Airport,Mont de Marsan
6067,XMN,Gaoqi,Xiamen
6068,XMR,Marmande Virazeil,Marmande
6069,XNA,Northwest Arkansas Regional,Fayetteville
6070,XNG,Quang Ngai Airport,Quang Ngai
6071,XNN,Xining Airport,Xining
6072,XPL,Palmerola Air Base,Comayagua
6073,XQC,Joint Base Balad,Al Bakr
6074,XQP,Quepos Airport,Quepos
6075,XRH,Richmond AFB,Richmond
6076,XRS,Reston Airport,Reston
6077,XRY,Jerez,Jerez de la Frontera
6078,XSC,South Caicos International,South Caicos
6079,XSD,Tonopah Test Range,Tonopah
6080,XSM,St. Mary's County Regional,Leonardtown
6081,XSP,Seletar Airport,Seletar
6082,XUZ,Xuzhou Airport,Xuzhou
6083,XWA,Granite Point Ndb,Granite Point
6084,XWC,Yantarni Bay Airport,Yantarni Bay
6085,XWD,Emmen Airport,Emmen
6086,XWE,Copalis State,Copalis
6087,XWF,Jerome County,Jerome
6088,XWG,King Khalid Military City Airport,King Khalid Military City
